"County","Precinct
Number","Precinct Name","Voting
Age Pop.","VAP
White","VAP
Black","VAP
AIAN","VAP
Asian","VAP
HawPI","VAP
Other","VAP
Multi","VAP
HispWh","VAP
HispBl","VAP
HispOt","Total VAP Hispanic"
"Newport News","700101","Denbigh",5148,1776,2745,43,284,6,199,95,274,89,230,593
"Newport News","700102","Epes",5347,1551,3169,57,219,17,239,95,183,65,293,541
"Newport News","700103","Jenkins",4836,2347,1953,64,172,10,224,66,152,46,234,432
"Newport News","700104","McIntosh",3371,1297,1661,22,190,21,138,42,139,44,142,325
"Newport News","700105","Oyster Point",1044,700,273,8,27,2,24,10,27,4,23,54
"Newport News","700106","Reservoir",5623,2636,2258,51,320,16,274,68,278,87,305,670
"Newport News","700107","Richneck",4361,2288,1587,31,279,14,115,47,116,43,128,287
"Newport News","700108","Lee Hall",7127,4169,2147,82,308,42,265,114,435,65,314,814
"Newport News","700109","Windsor",2739,1625,863,25,131,6,52,37,86,25,65,176
"Newport News","700110","Greenwood",4845,2085,2188,48,220,24,198,82,209,72,225,506
"Newport News","700201","Bland",1124,620,375,10,44,4,53,18,34,14,54,102
"Newport News","700202","Boulevard",4184,3139,839,28,85,8,55,30,91,9,62,162
"Newport News","700203","Charles",4282,3046,851,47,241,11,47,39,113,19,59,191
"Newport News","700204","Wellesley",3833,2980,647,19,109,2,47,29,86,13,49,148
"Newport News","700205","Deep Creek",2918,2588,236,13,59,5,8,9,55,0,11,66
"Newport News","700208","Hidenwood",1668,1540,61,17,33,1,12,4,22,0,13,35
"Newport News","700209","Hilton",2392,2145,148,27,41,3,15,13,38,1,22,61
"Newport News","700210","Nelson",4534,3184,929,30,270,8,66,47,105,26,80,211
"Newport News","700211","Palmer",4660,2906,1090,40,189,4,391,40,259,51,406,716
"Newport News","700212","Riverside",1547,1463,37,8,29,2,5,3,15,0,5,20
"Newport News","700213","Sanford",1232,1010,124,5,72,1,16,4,14,6,19,39
"Newport News","700215","Warwick",2149,1411,591,8,55,1,63,20,34,23,68,125
"Newport News","700216","Yates",1779,1377,342,2,40,0,6,12,24,8,8,40
"Newport News","700217","Riverview",2570,1976,421,17,125,0,16,15,51,8,18,77
"Newport News","700218","Kiln Creek",5247,3467,1225,29,368,10,111,37,155,11,117,283
"Newport News","700219","Deer Park",6610,4120,1795,44,293,7,301,50,225,54,318,597
"Newport News","700302","Briarfield",3376,1162,1963,39,35,4,128,45,61,27,145,233
"Newport News","700303","Carver",2563,924,1501,18,18,2,69,31,25,14,79,118
"Newport News","700304","Chestnut",1312,42,1237,5,4,1,6,17,5,7,9,21
"Newport News","700305","Downtown",1909,638,1179,19,23,4,23,23,17,24,26,67
"Newport News","700306","Dunbar",1105,41,1033,5,2,0,4,20,2,10,9,21
"Newport News","700307","Huntington",1179,35,1107,5,4,1,7,20,2,5,5,12
"Newport News","700308","Jefferson",1405,32,1332,8,0,2,15,16,2,8,15,25
"Newport News","700309","Magruder",1289,42,1204,5,3,1,12,22,3,11,13,27
"Newport News","700310","Marshall",1687,43,1612,3,1,0,0,28,6,16,7,29
"Newport News","700311","Newmarket",3341,1297,1919,24,48,5,31,17,31,23,35,89
"Newport News","700312","Newsome Park",877,17,844,0,2,0,3,11,1,14,5,20
"Newport News","700313","Reed",2324,66,2213,10,1,0,8,26,6,13,6,25
"Newport News","700314","River",1928,1119,698,19,43,1,22,26,20,7,23,50
"Newport News","700315","Sedgefield",2349,1682,537,34,54,3,24,15,38,4,32,74
"Newport News","700316","South Morrison",3267,1519,1533,27,82,9,53,44,71,32,56,159
"Newport News","700317","Washington",878,20,837,4,0,0,13,4,1,7,14,22
"Newport News","700318","Wilson",1409,209,1162,5,6,0,9,18,1,18,12,31
"Newport News","700319","Saunders",4998,2961,1680,56,148,15,93,45,96,25,115,236
"Newport News","700320","Watkins",4440,2952,932,50,95,6,371,34,89,23,384,496
"Norfolk","710101","Granby",5327,3107,1769,55,189,14,130,63,152,53,164,369
"Norfolk","710102","Ocean View School",6044,4266,1261,101,201,8,139,68,225,45,181,451
"Norfolk","710103","Northside",3031,2252,457,41,178,17,69,17,92,16,87,195
"Norfolk","710104","Titustown Center",4990,2819,1649,85,150,17,213,57,271,38,245,554
"Norfolk","710105","Tucker House",886,191,618,8,34,4,23,8,12,9,27,48
"Norfolk","710106","Zion Grace",26147,16022,6820,274,1174,99,955,803,267,66,189,3106
"Norfolk","710201","Old Dominion",4122,2983,800,18,228,16,43,34,77,30,43,150
"Norfolk","710203","Ghent Square",1483,1254,100,10,102,1,9,7,25,0,7,32
"Norfolk","710204","Immanuel",2098,690,1278,13,75,2,19,21,30,31,25,86
"Norfolk","710205","Lafayette",1370,1097,192,6,63,0,4,8,34,4,6,44
"Norfolk","710207","Lambert's Point",3075,1085,1722,7,161,6,47,47,39,29,52,120
"Norfolk","710208","Larchmont Library",944,914,11,4,12,0,3,0,12,0,2,14
"Norfolk","710209","Larchmont Recreation Center",3440,2304,599,12,451,2,30,42,77,25,32,134
"Norfolk","710210","Maury",2971,2498,300,17,130,1,20,5,67,10,19,96
"Norfolk","710211","Chrysler Museum",3492,2854,372,19,214,2,15,16,60,10,15,85
"Norfolk","710212","Park Place",2904,359,2451,11,25,3,28,27,49,20,33,102
"Norfolk","710213","Taylor Elementary School",3648,3127,297,16,155,2,28,23,73,2,27,108
"Norfolk","710214","Stuart",3332,2227,916,38,82,10,35,24,51,11,45,107
"Norfolk","710215","Suburban Park",2768,1922,656,29,106,2,37,16,48,9,37,94
"Norfolk","710217","Wesley",3656,1727,1473,52,169,7,173,55,132,26,200,358
"Norfolk","710218","Willard",2319,1989,222,27,49,4,23,5,32,6,24,62
"Norfolk","710301","Ballentine",3529,794,2580,23,26,2,62,42,80,19,72,171
"Norfolk","710302","Tanner's Creek",2403,902,1190,17,159,7,97,31,67,30,97,194
"Norfolk","710303","Bowling Park",3593,178,3290,10,30,3,40,42,10,22,53,85
"Norfolk","710304","Coleman Place School",2106,551,1294,14,187,2,49,9,57,37,48,142
"Norfolk","710305","Lafayette-Winona",2668,963,1526,47,33,0,69,30,48,13,82,143
"Norfolk","710306","Lindenwood",2122,406,1608,12,13,1,63,19,17,11,66,94
"Norfolk","710308","Norview Methodist",2552,1410,914,44,115,9,30,30,59,23,40,122
"Norfolk","710309","Norview Middle School",3420,730,2469,18,104,10,41,48,68,26,47,141
"Norfolk","710310","Rosemont",5257,587,4232,36,86,15,234,67,136,61,255,452
"Norfolk","710311","Sherwood Rec Center",3801,1640,1641,36,342,4,92,46,87,29,103,219
"Norfolk","710312","Sherwood School",2120,1233,738,18,81,6,30,14,52,10,30,92
"Norfolk","710313","Union Chapel",1572,62,1445,4,11,0,28,22,10,6,30,46
"Norfolk","710402","Berkley",2361,63,2249,7,10,1,13,18,2,16,19,37
"Norfolk","710403","Brambleton",3403,60,3258,6,8,3,22,46,21,80,21,122
"Norfolk","710404","Campostella",2696,137,2484,5,16,1,27,26,27,21,33,81
"Norfolk","710405","Chesterfield",2393,126,2179,15,25,4,15,29,10,18,21,49
"Norfolk","710406","Barron Black",2305,1247,673,15,329,3,25,13,65,13,26,104
"Norfolk","710408","Easton",3691,1990,1325,27,227,4,90,28,111,23,102,236
"Norfolk","710409","Fairlawn",2682,1453,933,15,182,6,63,30,50,21,72,143
"Norfolk","710411","Hunton Y",2371,250,2099,2,0,0,5,15,13,21,6,40
"Norfolk","710412","Ingleside",2620,604,1915,16,19,5,44,17,27,10,43,80
"Norfolk","710413","Poplar Halls",3962,1176,2515,25,104,3,90,49,54,26,106,186
"Norfolk","710414","Young Park",3494,110,3315,10,8,2,28,21,12,32,34,78
"Norfolk","710415","United Way",3376,1648,1341,27,204,3,118,35,53,22,119,194
"Norfolk","710501","Bayview School",4349,3162,828,61,111,14,144,29,116,27,151,294
"Norfolk","710503","East Ocean View",4093,2556,1139,37,110,5,198,48,111,44,205,360
"Norfolk","710504","Larrymore",3118,1677,1052,23,201,4,135,26,101,18,142,261
"Norfolk","710505","Little Creek",2434,1710,448,24,150,5,72,25,81,17,83,181
"Norfolk","710506","Ocean View Center",3795,2810,655,45,139,10,99,37,83,20,117,220
"Norfolk","710508","Oceanair",2437,1163,1018,24,54,16,132,30,84,30,133,247
"Norfolk","710509","Tarrallton",3621,2927,357,43,197,4,74,19,106,5,79,190
"Norfolk","710510","Third Presbyterian",3772,3026,509,32,121,4,59,21,70,6,69,145
"Norfolk","710511","Crossroads",3883,2697,873,45,135,5,106,22,117,44,118,279
"Norfolk","710512","Azalea Gardens",2145,1433,501,29,112,8,43,19,93,12,45,150
"Norton","720001","East",3094,2805,192,16,51,0,28,2,22,0,26,48
"Petersburg","730101","First Ward First Precinct",3677,717,2660,17,42,2,202,37,63,38,209,310
"Petersburg","730201","Second Ward First Precinct",3937,868,2929,10,60,5,48,17,30,23,51,104
"Petersburg","730301","Third Ward First Precinct",3994,1194,2667,26,52,3,19,33,43,23,21,87
"Petersburg","730401","Fourth Ward First Precinct",3837,967,2754,26,35,1,29,25,28,23,26,77
"Petersburg","730501","Fifth Ward First Precinct",3392,209,3077,11,40,2,24,29,20,12,33,65
"Petersburg","730601","Sixth Ward First Precinct",3239,150,3039,9,2,0,26,13,12,19,29,60
"Petersburg","730701","Seventh Ward First Precinct",3637,573,2936,13,16,1,82,16,33,17,87,137
"Poquoson","735001","Central",3157,2993,27,24,91,1,16,5,50,0,18,68
"Poquoson","735002","Eastern",3164,3067,13,23,47,3,11,0,36,0,13,49
"Poquoson","735003","Western",2860,2720,29,13,77,1,8,12,23,0,8,31
"Portsmouth","740001","One",3186,1871,1178,30,47,9,29,22,44,5,38,87
"Portsmouth","740005","Five",2029,98,1864,7,8,1,11,40,3,12,14,29
"Portsmouth","740007","Seven",1918,819,1003,20,36,3,23,14,35,15,29,79
"Portsmouth","740009","Nine",2372,672,1636,19,15,1,16,13,29,12,19,60
"Portsmouth","740010","Ten",1540,958,513,15,24,1,14,15,30,0,14,44
"Portsmouth","740011","Eleven",1422,25,1366,5,11,0,3,12,3,5,19,27
"Portsmouth","740013","Thirteen",1599,35,1530,3,2,1,4,24,3,16,3,22
"Portsmouth","740014","Fourteen",2277,107,2130,9,6,0,6,19,8,18,9,35
"Portsmouth","740016","Sixteen",2609,1122,1351,23,44,9,36,24,21,25,40,86
"Portsmouth","740017","Seventeen",3386,1536,1687,45,51,3,49,15,70,11,53,134
"Portsmouth","740019","Nineteen",1442,1000,369,19,25,3,16,10,22,2,12,36
"Portsmouth","740020","Twenty",1710,675,979,18,13,1,17,7,15,8,17,40
"Portsmouth","740021","Twenty-One",1483,40,1412,4,3,2,15,7,0,11,11,22
"Portsmouth","740022","Twenty-Two",2283,1411,771,35,34,1,25,6,30,0,29,59
"Portsmouth","740023","Twenty-Three",2219,1876,222,25,55,1,30,10,30,0,31,61
"Portsmouth","740024","Twenty-Four",1901,957,869,24,30,5,8,8,15,14,10,39
"Portsmouth","740025","Twenty-Five",2026,1416,558,15,23,0,9,5,25,4,5,34
"Portsmouth","740026","Twenty-Six",2030,34,1967,7,3,0,5,14,2,7,5,14
"Portsmouth","740027","Twenty-Seven",3364,259,2804,7,43,13,215,23,33,17,216,266
"Portsmouth","740028","Twenty-Eight",2567,61,2468,8,4,0,7,19,1,5,8,14
"Portsmouth","740029","Twenty-Nine",1388,1211,114,7,33,9,8,6,17,2,12,31
"Portsmouth","740030","Thirty",2185,1919,172,52,28,2,5,7,24,3,9,36
"Portsmouth","740031","Thirty-One",3462,1877,1461,21,51,7,24,21,42,20,27,89
"Portsmouth","740032","Thirty-Two",1558,1206,313,13,13,3,8,2,12,0,5,17
"Portsmouth","740033","Thirty-Three",1405,1336,36,16,8,1,7,1,21,0,6,27
"Portsmouth","740034","Thirty-Four",1746,1550,157,2,27,5,2,3,23,0,1,24
"Portsmouth","740035","Thirty-Five",2299,1743,438,19,55,8,16,20,33,7,22,62
"Portsmouth","740036","Thirty-Six",4007,2842,948,42,119,2,28,26,72,21,34,127
"Portsmouth","740037","Thirty Seven",3458,1607,1662,22,98,4,31,34,50,33,34,117
"Portsmouth","740038","Thirty Eight",4369,975,3202,36,55,5,59,37,45,36,58,139
"Portsmouth","740039","Thirty Nine",3629,1419,2056,10,77,2,26,39,42,29,28,99
"Radford","750001","East",9248,8162,656,44,226,11,116,33,152,7,113,272
"Radford","750002","West One",2240,1891,289,7,23,1,19,10,12,2,17,31
"Radford","750003","West Two",2775,2499,205,21,25,1,16,8,15,2,13,30
"Richmond City","760101","101",4721,4162,247,16,222,4,58,12,101,15,55,171
"Richmond City","760102","102",1225,1027,175,0,13,0,8,2,6,2,4,12
"Richmond City","760104","104",1779,1734,22,1,20,0,2,0,12,2,2,16
"Richmond City","760105","105",1868,1757,53,7,44,1,6,0,27,1,8,36
"Richmond City","760106","106",1716,1672,20,8,11,1,4,0,4,1,0,5
"Richmond City","760111","111",1732,1632,51,7,31,1,9,1,27,2,5,34
"Richmond City","760112","112",1326,1221,50,7,26,0,18,4,16,0,17,33
"Richmond City","760113","113",2460,2144,141,14,91,6,55,9,56,2,47,105
"Richmond City","760114","114",3137,2822,131,25,82,0,68,9,56,8,73,137
"Richmond City","760203","203",1746,1315,384,5,22,0,7,13,13,3,7,23
"Richmond City","760204","204",2818,2260,358,22,113,3,42,20,51,2,46,99
"Richmond City","760206","206",2680,1863,528,14,195,0,52,28,50,8,55,113
"Richmond City","760207","207",2946,2700,93,10,112,1,22,8,50,4,28,82
"Richmond City","760208","208",2970,2641,109,19,173,4,19,5,61,2,23,86
"Richmond City","760211","211",5215,2665,1166,13,1200,9,89,73,107,38,99,244
"Richmond City","760212","212",1483,37,1425,3,2,0,2,14,3,3,2,8
"Richmond City","760213","213",4091,1725,1901,25,309,3,71,57,77,32,77,186
"Richmond City","760301","301",1748,200,1509,10,1,1,8,19,9,6,14,29
"Richmond City","760302","302",1773,429,1288,13,20,0,11,12,6,12,8,26
"Richmond City","760303","303",1203,127,1034,10,6,0,4,22,1,7,8,16
"Richmond City","760304","304",2439,117,2275,9,3,0,4,31,5,12,11,28
"Richmond City","760305","305",1810,243,1500,9,20,1,5,32,10,16,5,31
"Richmond City","760306","306",1624,174,1383,8,10,4,15,30,7,29,17,53
"Richmond City","760307","307",1830,1210,548,9,46,0,14,3,14,2,10,26
"Richmond City","760308","308",1888,1361,488,6,18,0,10,5,10,6,7,23
"Richmond City","760309","309",1668,1407,248,4,4,0,1,4,12,0,0,12
"Richmond City","760402","402",3409,2825,485,16,52,1,15,15,29,1,23,53
"Richmond City","760404","404",3944,1847,1858,29,114,1,76,19,62,19,85,166
"Richmond City","760409","409",3476,2664,668,13,76,2,28,25,46,6,28,80
"Richmond City","760410","410",3758,2242,1260,21,76,2,124,33,89,16,123,228
"Richmond City","760412","412",2611,1012,1406,17,67,1,81,27,46,40,94,180
"Richmond City","760413","413",2837,2453,304,14,41,3,13,9,28,2,17,47
"Richmond City","760501","501",2315,1440,759,13,71,1,19,12,34,5,19,58
"Richmond City","760503","503",3012,1044,1879,18,39,2,12,18,22,11,10,43
"Richmond City","760504","504",4592,2682,1496,24,282,5,73,30,67,12,66,145
"Richmond City","760505","505",2708,1827,408,21,372,4,42,34,76,22,55,153
"Richmond City","760508","508",1334,1007,225,12,72,0,6,12,23,2,12,37
"Richmond City","760509","509",2764,414,2218,14,32,1,53,32,19,24,60,103
"Richmond City","760510","510",2720,640,2012,6,13,4,24,21,18,9,25,52
"Richmond City","760602","602",4124,286,3752,9,21,2,13,41,59,7,16,82
"Richmond City","760603","603",1895,144,1706,7,11,1,6,20,6,5,10,21
"Richmond City","760604","604",1937,138,1766,7,6,1,8,11,4,10,9,23
"Richmond City","760606","606",2390,104,2256,8,8,0,6,8,6,14,6,26
"Richmond City","760607","607",2130,1177,630,13,245,2,38,25,39,15,34,88
"Richmond City","760609","609",1817,728,976,16,39,7,27,24,28,10,34,72
"Richmond City","760610","610",2397,153,2189,13,8,0,11,23,7,20,12,39
"Richmond City","760701","701",2311,30,2243,10,2,0,7,19,1,9,9,19
"Richmond City","760702","702",1318,51,1244,7,3,0,5,8,3,4,4,11
"Richmond City","760703","703",2513,186,2260,10,12,0,11,34,4,10,16,30
"Richmond City","760705","705",1738,504,1192,8,12,0,9,13,12,5,10,27
"Richmond City","760706","706",3308,683,2533,20,17,2,26,27,16,16,23,55
"Richmond City","760707","707",5197,3316,1482,33,290,3,48,25,95,11,49,155
"Richmond City","760802","802",1946,108,1791,7,7,0,21,12,4,20,21,45
"Richmond City","760806","806",4281,856,2702,48,28,11,593,43,185,33,634,852
"Richmond City","760810","810",2751,641,1584,27,70,10,395,24,139,15,433,587
"Richmond City","760811","811",3057,570,2327,12,42,1,65,40,28,24,71,123
"Richmond City","760812","812",3435,903,2105,27,42,12,320,26,131,17,338,486
"Richmond City","760814","814",2082,314,1475,20,7,4,241,21,56,9,258,323
"Richmond City","760902","902",2744,352,1173,21,1,11,1164,22,188,25,1203,1416
"Richmond City","760903","903",4686,954,2998,35,37,10,613,39,161,21,616,798
"Richmond City","760908","908",1832,304,1429,15,22,3,39,20,23,16,49,88
"Richmond City","760909","909",2421,523,1584,10,33,2,255,14,71,19,265,355
"Richmond City","760910","910",3169,518,1972,29,50,0,565,35,114,33,582,729
"Richmond City","760911","911",1350,155,1087,4,35,2,60,7,24,2,63,89
"Roanoke City","770001","Highland No. 1",2647,1329,1161,24,47,0,48,38,42,12,61,115
"Roanoke City","770002","Highland No. 2",2662,2084,421,32,62,3,47,13,43,12,48,103
"Roanoke City","770005","Jefferson No. 1",4592,3749,584,41,68,3,122,25,96,10,119,225
"Roanoke City","770007","Jefferson-Riverdale",3111,2746,238,36,35,4,47,5,59,9,45,113
"Roanoke City","770008","Jefferson No. 2",1666,1507,109,10,27,1,7,5,19,1,8,28
"Roanoke City","770009","Tinker",4519,3674,486,24,94,2,226,13,81,10,230,321
"Roanoke City","770010","Williamson Road No. 1",2180,1754,277,17,57,0,63,12,55,1,58,114
"Roanoke City","770011","Williamson Road No. 2",1241,1066,89,10,40,0,28,8,32,1,36,69
"Roanoke City","770012","Williamson Road No. 3",1944,963,816,15,48,3,76,23,46,11,87,144
"Roanoke City","770013","Williamson Road No. 4",1601,1022,491,8,15,0,58,7,74,8,60,142
"Roanoke City","770014","Williamson Road No. 5",2461,1698,384,22,79,3,259,16,327,18,277,622
"Roanoke City","770015","Williamson Road No. 6",1865,1561,159,8,64,2,67,4,29,4,68,101
"Roanoke City","770016","Lincoln Terrace",1630,348,1228,9,8,0,21,16,22,5,30,57
"Roanoke City","770017","Monterey",2966,2443,292,19,98,1,101,12,91,8,99,198
"Roanoke City","770018","Peters Creek",4572,1921,2380,24,76,3,151,17,100,6,150,256
"Roanoke City","770019","Melrose",1967,215,1655,6,19,1,49,22,12,11,59,82
"Roanoke City","770020","Eureka Park",1877,116,1733,4,7,0,9,8,11,13,9,33
"Roanoke City","770021","Villa Heights",3608,568,2864,18,82,3,47,26,37,24,54,115
"Roanoke City","770022","Washington Heights",4888,2321,2392,11,65,1,73,25,93,35,70,198
"Roanoke City","770023","Westside",1879,651,1194,2,11,0,12,9,29,10,11,50
"Roanoke City","770024","Raleight Court No. 1",2310,1915,309,18,38,1,22,7,23,8,23,54
"Roanoke City","770026","Raleigh Court No. 2",1955,1635,173,10,64,8,60,5,66,1,59,126
"Roanoke City","770027","Raleigh Court No. 3",1564,1402,87,13,41,1,18,2,23,0,19,42
"Roanoke City","770028","Raleigh Court No. 4",1158,1115,21,1,16,0,3,2,8,0,4,12
"Roanoke City","770029","Raleigh Court No. 5",980,950,16,4,7,0,2,1,12,0,1,13
"Roanoke City","770030","Wasena",1311,1161,93,7,27,0,20,3,19,1,19,39
"Roanoke City","770031","Fishburn Park",1691,1467,146,9,48,0,13,8,32,1,14,47
"Roanoke City","770032","Grandin Court",1396,1327,21,12,27,1,5,3,18,0,5,23
"Roanoke City","770033","South Roanoke No. 1",1418,1381,18,1,13,0,2,3,6,2,2,10
"Roanoke City","770034","South Roanoke No. 2",2170,1986,126,5,46,1,6,0,20,3,5,28
"Roanoke City","770035","Lee-Hi",2952,2784,105,13,43,1,4,2,24,2,11,37
"Roanoke City","770037","Garden City",3125,2871,160,22,55,3,7,7,24,3,7,34
"Salem","775001","North Salem No. 2",3016,2763,138,24,44,0,46,1,16,5,35,56
"Salem","775002","Conehurst",1465,1158,272,8,12,0,12,3,13,4,13,30
"Salem","775003","Beverly Heights",1129,1082,14,5,19,3,6,0,4,0,6,10
"Salem","775004","West Salem",1579,1496,29,8,41,0,5,0,8,0,5,13
"Salem","775005","North Salem No. 1",2501,2161,249,12,37,0,40,2,30,0,40,70
"Salem","775006","South Salem No. 1",1613,1347,189,16,29,0,30,2,12,2,32,46
"Salem","775007","South Salem No. 2",1930,1826,41,12,29,1,18,3,19,6,23,48
"Salem","775008","East Salem",1365,1194,116,4,13,0,37,1,17,1,37,55
"Salem","775009","South Side Hills",2476,2369,57,14,27,0,7,2,10,0,9,19
"Salem","775010","Hidden Valley",2794,2482,191,8,67,1,37,8,22,4,34,60
"Staunton","790101","Ward No. 1",4602,3802,651,23,64,6,36,20,66,6,44,116
"Staunton","790201","Ward No. 2",5634,4841,687,38,22,1,29,16,58,4,25,87
"Staunton","790301","Ward No. 3",3376,3082,226,14,29,1,19,5,33,2,22,57
"Staunton","790401","Ward No. 4",2683,2399,249,6,12,0,9,8,16,0,11,27
"Staunton","790501","Ward No. 5",2836,2308,438,15,50,0,22,3,36,10,19,65
"Suffolk","800102","Driver",6059,4526,1193,43,225,0,49,23,94,13,44,151
"Suffolk","800103","Harbour View",2938,1428,1325,16,112,2,27,28,66,29,35,130
"Suffolk","800104","Bennetts Creek",2905,2092,599,5,165,5,16,23,46,6,14,66
"Suffolk","800201","Ebenezer",1818,1553,197,7,45,3,8,5,21,0,9,30
"Suffolk","800202","Chuckatuck",1987,1384,567,13,15,0,5,3,16,6,4,26
"Suffolk","800203","King's Fork",6160,3615,2251,34,147,3,73,37,97,19,70,186
"Suffolk","800301","White Marsh",2987,311,2622,7,17,0,11,19,17,6,9,32
"Suffolk","800302","John F. Kennedy",3509,1592,1844,15,10,1,26,21,32,8,31,71
"Suffolk","800303","Cypress Chapel",611,476,118,10,2,2,3,0,3,0,2,5
"Suffolk","800401","Airport",1330,888,422,8,7,1,2,2,8,3,2,13
"Suffolk","800402","Whaleyville",2137,1775,323,17,13,1,3,5,11,3,3,17
"Suffolk","800403","Southside",3338,314,2967,11,9,3,22,12,13,11,29,53
"Suffolk","800501","Kilby's Mill",3317,2579,651,23,36,3,7,18,43,8,12,63
"Suffolk","800502","Holland",1864,1430,403,8,9,1,4,9,12,1,10,23
"Suffolk","800503","Holy Neck",1581,995,546,11,9,1,7,12,15,3,7,25
"Suffolk","800504","Lake Cohoon",1318,1130,161,14,10,0,2,1,9,0,1,10
"Suffolk","800601","Lakeside",3282,1691,1514,18,14,1,32,12,39,8,33,80
"Suffolk","800602","Olde Towne",1025,498,495,7,8,2,13,2,10,4,15,29
"Suffolk","800603","Elephants Fork/Westhaven",2789,1613,1120,10,27,4,10,5,35,5,12,52
"Suffolk","800701","Hollywood",1276,34,1229,3,3,0,0,7,0,2,1,3
"Suffolk","800703","Nansemond River",3810,1900,1738,25,95,1,30,21,55,10,41,106
"Suffolk","800705","Yeates",6407,2402,3610,36,181,6,120,52,135,41,134,310
"Virginia Beach","810001","North Beach",3582,3406,66,23,54,3,25,5,44,2,29,75
"Virginia Beach","810002","South Beach",4647,3740,568,50,145,8,106,30,140,11,135,286
"Virginia Beach","810003","Ocean Lakes",5077,4019,641,38,236,9,97,37,229,15,104,348
"Virginia Beach","810004","Linkhorn",4083,3514,328,19,92,7,92,31,90,11,97,198
"Virginia Beach","810005","Seatack",4507,2732,1246,56,136,11,287,39,132,26,305,463
"Virginia Beach","810006","Alanton",3407,3189,111,8,78,2,10,9,61,0,12,73
"Virginia Beach","810007","Kingston",1903,1805,15,2,64,0,15,2,29,0,16,45
"Virginia Beach","810008","London Bridge",4326,3393,589,46,171,9,91,27,113,25,101,239
"Virginia Beach","810009","Trantwood",2717,2567,36,16,73,2,20,3,41,0,19,60
"Virginia Beach","810010","Great Neck",3148,2937,42,16,133,6,9,5,58,1,16,75
"Virginia Beach","810011","Cape Henry",3846,3533,179,16,52,10,41,15,99,14,45,158
"Virginia Beach","810012","Plaza",4135,2569,1173,33,182,10,126,42,110,30,139,279
"Virginia Beach","810013","Mt.Trashmore",4681,3481,693,53,266,24,129,35,143,21,133,297
"Virginia Beach","810014","Malibu",3641,2940,441,35,139,9,65,12,108,11,74,193
"Virginia Beach","810015","Old Donation",4324,3148,779,55,208,12,101,21,138,23,113,274
"Virginia Beach","810016","Aragona",5447,3227,1580,55,296,12,218,59,152,44,252,448
"Virginia Beach","810017","Ocean Park",2553,2413,36,13,61,1,26,3,38,0,23,61
"Virginia Beach","810018","Thoroughgood",3472,2865,283,17,254,2,25,26,84,5,28,117
"Virginia Beach","810019","Lake Smith",1901,1611,197,6,58,2,16,11,43,3,18,64
"Virginia Beach","810020","Bayside",1828,1453,207,16,79,2,62,9,76,5,71,152
"Virginia Beach","810021","Davis Corner",4673,2083,2023,43,366,6,89,63,112,39,107,258
"Virginia Beach","810022","Point O' View",2614,2036,382,22,117,6,34,17,63,16,40,119
"Virginia Beach","810023","Arrowhead",3546,2720,536,54,165,8,47,16,83,17,55,155
"Virginia Beach","810024","Larkspur",2534,1797,501,15,137,8,59,17,68,17,57,142
"Virginia Beach","810025","Avalon",3573,2833,488,18,196,2,29,7,77,8,25,110
"Virginia Beach","810026","Fairfield",2591,2015,320,7,215,3,19,12,51,0,22,73
"Virginia Beach","810027","Providence",3087,2413,306,21,301,7,21,18,74,3,35,112
"Virginia Beach","810028","Thalia",2208,1898,193,20,66,6,19,6,65,3,18,86
"Virginia Beach","810029","Holland",5724,3021,1757,57,515,21,272,81,203,53,295,551
"Virginia Beach","810030","Redwing",5680,4445,833,46,184,21,115,36,155,16,131,302
"Virginia Beach","810031","Sigma",3595,3347,99,20,112,1,15,1,73,6,18,97
"Virginia Beach","810032","Creeds",1376,1260,93,5,16,0,0,2,20,0,0,20
"Virginia Beach","810033","Capps Shop",1647,1565,29,28,15,0,8,2,28,1,14,43
"Virginia Beach","810034","Blackwater",952,820,92,10,16,0,8,6,5,0,8,13
"Virginia Beach","810035","Courthouse",3055,2574,252,6,192,7,16,8,55,5,18,78
"Virginia Beach","810036","Windsor Oaks",4920,3118,1277,31,303,8,127,56,149,40,132,321
"Virginia Beach","810037","Chesapeake Beach",6413,4633,1127,94,231,27,232,69,292,38,262,592
"Virginia Beach","810038","Witchduck",3851,3366,211,15,228,2,18,11,67,4,18,89
"Virginia Beach","810039","Pembroke",4889,3604,781,43,292,8,120,41,168,33,120,321
"Virginia Beach","810040","Bonney",2728,2131,338,37,129,6,75,12,43,9,80,132
"Virginia Beach","810041","College Park",2744,1195,1317,36,106,1,53,36,66,29,62,157
"Virginia Beach","810042","Brandon",3591,2206,866,26,380,11,76,26,77,20,83,180
"Virginia Beach","810043","Bellamy",3831,1942,1087,26,609,6,115,46,109,24,129,262
"Virginia Beach","810044","Centerville",3610,2462,554,23,495,4,51,21,77,5,44,126
"Virginia Beach","810045","Timberlake",4258,1918,1541,46,548,6,149,50,130,29,158,317
"Virginia Beach","810046","Green Run",5576,2456,1771,38,1038,14,197,62,244,42,226,512
"Virginia Beach","810047","Kings Grant",3383,3178,72,23,96,1,8,5,37,4,16,57
"Virginia Beach","810048","Wolfsnare",3793,3232,293,34,111,2,108,13,99,11,104,214
"Virginia Beach","810049","Lynnhaven",3448,3269,48,16,88,5,15,7,52,2,16,70
"Virginia Beach","810050","Oceana",3238,1781,1142,32,118,12,106,47,96,42,131,269
