"County","Precinct
Number","Precinct Name","Total 
Population","White","Black","AIAN","Asian","HawPI","Other","Multi","Hisp.
White","Hisp.
Black","Hisp.
Other","Total
Hispanic"
"Virginia Beach","810045","Timberlake",6534,2670,2641,69,772,7,230,145,213,82,282,577
"Virginia Beach","810046","Green Run",7782,3247,2622,54,1443,22,283,111,375,93,342,810
"Virginia Beach","810047","Kings Grant",4435,4113,110,32,158,1,12,9,67,8,24,99
"Virginia Beach","810048","Wolfsnare",4951,4129,406,40,158,3,175,40,155,16,169,340
"Virginia Beach","810049","Lynnhaven",3791,3578,57,21,100,7,18,10,72,3,21,96
"Virginia Beach","810050","Oceana",4204,2175,1583,46,153,18,151,78,135,71,183,389
"Virginia Beach","810051","Stratford Chase",3979,2857,606,36,374,11,74,21,100,18,79,197
"Virginia Beach","810052","Homestead",5727,3551,1085,43,890,4,83,71,146,13,107,266
"Virginia Beach","810053","Shannon",3328,2494,527,18,184,9,72,24,109,11,74,194
"Virginia Beach","810054","Cromwell",3221,1959,675,30,412,3,87,55,131,19,108,258
"Virginia Beach","810055","Magic Hollow",7309,3941,2284,73,622,18,268,103,356,78,307,741
"Virginia Beach","810056","Edinburgh",1998,1712,158,16,78,1,30,3,72,9,26,107
"Virginia Beach","810057","Sherry Park",2499,1934,406,23,98,4,22,12,50,4,24,78
"Virginia Beach","810058","Glenwood",4335,2242,1060,16,865,8,73,71,150,22,101,273
"Virginia Beach","810059","Shelton Park",3994,2645,914,28,273,5,89,40,172,32,91,295
"Virginia Beach","810060","Foxfire",3869,3249,294,26,229,10,37,24,92,7,50,149
"Virginia Beach","810061","Baker",6559,1858,4100,55,196,43,199,108,188,136,270,594
"Virginia Beach","810062","Landstown",4972,3459,837,38,508,9,85,36,173,40,119,332
"Virginia Beach","810063","Culver",6948,5243,1144,45,368,12,94,42,303,16,98,417
"Virginia Beach","810064","Rosemont Forest",5723,3303,1452,34,745,7,114,68,183,72,129,384
"Virginia Beach","810065","Colonial",4354,2178,985,12,1002,14,93,70,102,45,106,253
"Virginia Beach","810066","Hunt",3725,3131,330,20,177,5,46,16,109,17,54,180
"Virginia Beach","810067","Eastern Shore",7856,5401,1631,79,338,21,248,138,432,104,287,823
"Virginia Beach","810068","Manor",3714,2736,509,19,369,6,42,33,108,5,52,165
"Virginia Beach","810069","Shell",4516,2207,1758,37,359,2,99,54,105,47,122,274
"Virginia Beach","810070","Corporate Landing",6611,4680,1140,75,362,23,201,130,282,77,253,612
"Virginia Beach","810071","Round Hill",7208,3348,2359,49,1140,17,172,123,272,63,257,592
"Virginia Beach","810072","Rudee",3956,3582,212,38,83,3,24,14,97,8,23,128
"Virginia Beach","810073","Dahlia",7710,3911,2540,58,831,18,221,131,355,103,297,755
"Virginia Beach","810074","Buckner",4745,2215,1746,29,529,14,150,62,207,73,163,443
"Virginia Beach","810075","Colony",4240,3948,95,33,118,4,38,4,66,3,40,109
"Virginia Beach","810076","Village",5620,3272,1745,57,265,9,166,106,327,78,203,608
"Virginia Beach","810077","Brookwood",4811,3320,936,54,267,22,141,71,229,63,165,457
"Virginia Beach","810078","Indian Lakes",3963,2326,984,20,476,8,103,46,120,35,121,276
"Virginia Beach","810079","Pleasant Hill",4374,2352,1482,31,325,12,120,52,119,58,120,297
"Virginia Beach","810080","Reon",3722,1263,2035,40,150,3,143,88,99,35,174,308
"Virginia Beach","810081","Rock Lake",5668,2887,1558,55,922,21,145,80,263,60,206,529
"Virginia Beach","810082","Shelbourne",3656,2680,516,32,333,5,65,25,97,28,65,190
"Virginia Beach","810083","Strawbridge",5131,4151,460,26,315,30,97,52,159,14,116,289
"Virginia Beach","810084","Tallwood",5459,2908,1421,37,867,13,133,80,185,42,164,391
"Virginia Beach","810085","Upton",5096,4417,372,34,191,6,63,13,201,14,60,275
"Virginia Beach","810086","Hagood",3952,2949,410,15,486,3,40,49,86,10,41,137
"Virginia Beach","810087","Hillcrest",3447,2168,628,11,559,1,52,28,132,27,57,216
"Virginia Beach","810088","North Landing",4890,3176,1303,28,261,14,62,46,163,10,83,256
"Virginia Beach","810089","Lake Christopher",3873,2649,690,18,443,5,41,27,110,35,54,199
"Virginia Beach","810090","Lake Joyce",2752,2455,132,21,99,6,28,11,45,10,33,88
"Virginia Beach","810091","Lexington",5257,3015,1466,34,481,6,159,96,219,57,181,457
"Virginia Beach","810092","Little Neck",2656,2353,151,14,99,2,27,10,53,2,31,86
"Virginia Beach","810093","Newtown",3341,772,2319,10,86,8,99,47,74,76,121,271
"Virginia Beach","810094","Pinewood",2488,1755,539,18,93,3,58,22,57,15,69,141
"Waynesboro","820001","Ward A",5379,3965,987,52,9,5,327,34,250,34,337,621
"Waynesboro","820002","Ward B",4619,4129,277,29,17,4,152,11,104,3,142,249
"Waynesboro","820003","Ward C",5222,4111,883,29,37,5,128,29,128,25,127,280
"Waynesboro","820004","Ward D",5786,5069,435,41,146,2,67,26,88,18,81,187
"Williamsburg","830001","Stryker",9683,7028,1493,49,706,9,340,58,350,52,354,756
"Williamsburg","830002","Berkeley",4385,3379,618,24,264,2,73,25,105,7,73,185
"Winchester","840101","Merrimans",3686,3302,186,26,102,3,50,17,52,7,56,115
"Winchester","840102","Old Town",2623,2375,161,16,29,0,35,7,62,7,40,109
"Winchester","840201","Virginia Avenue",5745,3607,1362,43,73,2,617,41,535,28,648,1211
"Winchester","840301","War Memorial",6138,4321,756,33,95,1,911,21,406,12,915,1333
"Winchester","840401","Frederick Douglass",8011,5927,776,51,403,2,816,36,392,46,835,1273
