"Precinct
Number","Precinct Name","Registered
Voters","Total Vote
2000
President","%
Voting
Rep.","2000
Pres.
Rep.","%
Voting
Dem.","2000
Pres.
Dem.","%
Voting
Green","2000
Pres.
Green","%
Voting
Other","2000
Pres.
Other","Total Vote
2000 U.S.
Senate","%
Voting
Dem.","2000 U.S.
Senate
Dem.","%
Voting
Rep.","2000 U.S.
Senate
Rep.","Total Vote
2000 U.S.
Congr.","%
Voting
Dem.","2000 U.S.
Congr.
Dem.","%
Voting
Rep.","2000 U.S.
Congr.
Rep.","%
Voting
Indep.","2000 U.S.
Congr.
Indep.","%
Voting
Inc.","2000 U.S.
Congr.
Incumbent"
"095302","Powhatan B*",2741,1634,50.1835985312118%,820,46.5728274173807%,761,2.75397796817625%,45,0.489596083231334%,8,1655,51.9033232628399%,859,48.0966767371601%,796,1545,38.7702265372168%,599,54.7572815533981%,846,6.47249190938511%,100,0%,0
"095401","Stonehouse A*",3063,2032,59.3996062992126%,1207,38.1397637795276%,775,2.26377952755905%,46,0.196850393700787%,4,2069,45.0459159014016%,932,54.9540840985984%,1137,1976,31.1234817813765%,615,63.0060728744939%,1245,5.87044534412955%,116,0%,0
"095402","Stonehouse B*",2546,1776,62.6689189189189%,1113,34.740990990991%,617,2.25225225225225%,40,0.337837837837838%,6,1780,41.1797752808989%,733,58.8202247191011%,1047,1692,28.3687943262411%,480,65.3664302600473%,1106,6.26477541371158%,106,0%,0
"095502","Roberts B*",2215,1559,71.8409236690186%,1120,26.5554842847979%,414,1.47530468248878%,23,0.128287363694676%,2,1567,37.2048500319081%,583,62.7951499680919%,984,1501,29.8467688207861%,448,66.4890073284477%,998,3.66422385076616%,55,0%,0
"0955011","Roberts A Part 1*",1606,938,53.4115138592751%,501,45.0959488272921%,423,0.959488272921109%,9,0.533049040511727%,5,948,52.2151898734177%,495,47.7848101265823%,453,911,40.1756311745335%,366,54.9945115257958%,501,4.82985729967069%,44,0%,0
"0955012","Roberts A Part 2*",1815,1056,53.6931818181818%,567,45.1704545454546%,477,0.852272727272727%,9,0.284090909090909%,3,1076,52.2304832713755%,562,47.7695167286245%,514,1029,40.1360544217687%,413,55.1020408163265%,567,4.76190476190476%,49,0%,0
"097101","Owenton*",852,513,32.5536062378168%,167,67.4463937621832%,346,0%,0,0%,0,531,64.7834274952919%,344,35.2165725047081%,187,505,53.6633663366337%,271,45.5445544554456%,230,0.792079207920792%,4,0%,0
"097201","Clark's*",865,626,58.9456869009585%,369,40.2555910543131%,252,0.798722044728434%,5,0%,0,629,41.81240063593%,263,58.18759936407%,366,597,28.3082077051926%,169,66.8341708542714%,399,4.85762144053601%,29,0%,0
"097301","Shackleford's*",767,545,51.9266055045872%,283,47.1559633027523%,257,0.91743119266055%,5,0%,0,546,41.9413919413919%,229,58.0586080586081%,317,509,29.6660117878193%,151,67.9764243614931%,346,2.35756385068762%,12,0%,0
"097401","Courthouse*",804,556,40.2877697841727%,224,59.1726618705036%,329,0.359712230215827%,2,0.179856115107914%,1,564,56.9148936170213%,321,43.0851063829787%,243,514,39.2996108949416%,202,59.5330739299611%,306,1.16731517509728%,6,0%,0
"097501","Old Mill*",867,575,65.0434782608696%,374,34.9565217391304%,201,0%,0,0%,0,574,31.8815331010453%,183,68.1184668989547%,391,540,20.3703703703704%,110,77.962962962963%,421,1.66666666666667%,9,0%,0
"099101","Madison*",1386,1010,64.1584158415842%,648,32.8712871287129%,332,2.07920792079208%,21,0.891089108910891%,9,1016,39.2716535433071%,399,60.7283464566929%,617,970,38.8659793814433%,377,55.2577319587629%,536,5.87628865979381%,57,0%,0
"099102","Passapatanzy*",897,621,61.6747181964573%,383,37.037037037037%,230,0.805152979066022%,5,0.483091787439613%,3,634,41.4826498422713%,263,58.5173501577287%,371,599,45.4090150250417%,272,51.4190317195326%,308,3.17195325542571%,19,0%,0
"099201","Monroe*",2351,1736,66.4170506912442%,1153,30.7603686635945%,534,2.13133640552995%,37,0.691244239631336%,12,1748,38.558352402746%,674,61.441647597254%,1074,1684,37.6484560570071%,634,57.0665083135392%,961,5.28503562945368%,89,0%,0
"099301","Dahlgren*",1790,1037,55.7377049180328%,578,40.7907425265188%,423,2.70009643201543%,28,0.77145612343298%,8,1035,45.2173913043478%,468,54.7826086956522%,567,976,43.5450819672131%,425,51.2295081967213%,500,5.22540983606557%,51,0%,0
"099401","Shiloh*",2121,1404,59.5441595441596%,836,38.7464387464387%,544,1.35327635327635%,19,0.356125356125356%,5,1436,40.6685236768802%,584,59.3314763231198%,852,1380,42.3188405797101%,584,51.9565217391304%,717,5.72463768115942%,79,0%,0
"101101","First*",1328,968,59.9173553719008%,580,39.7727272727273%,385,0.309917355371901%,3,0%,0,994,42.2535211267606%,420,57.7464788732394%,574,941,26.3549415515409%,248,71.2008501594049%,670,2.4442082890542%,23,0%,0
"101201","Second-A",835,641,74.5709828393136%,478,24.9609984399376%,160,0.46801872074883%,3,0%,0,657,29.0715372907154%,191,70.9284627092846%,466,615,11.3821138211382%,70,86.3414634146342%,531,2.27642276422764%,14,0%,0
"101202","Second-B",786,568,72.0070422535211%,409,27.4647887323944%,156,0.528169014084507%,3,0%,0,573,27.5741710296684%,158,72.4258289703316%,415,541,15.7116451016636%,85,76.7097966728281%,415,7.57855822550832%,41,0%,0
"101301","Third",1540,1064,52.0676691729323%,554,47.0864661654135%,501,0.75187969924812%,8,0.093984962406015%,1,1115,46.6367713004484%,520,53.3632286995516%,595,1043,25.503355704698%,266,66.4429530201342%,693,8.05369127516778%,84,0%,0
"101401","Fourth",1945,1404,67.8774928774929%,953,31.1253561253561%,437,0.854700854700855%,12,0.142450142450142%,2,1414,31.3295615275813%,443,68.6704384724187%,971,1324,16.6918429003021%,221,74.1691842900302%,982,9.13897280966767%,121,0%,0
"101501","Fifth",1476,1056,54.6401515151515%,577,44.9810606060606%,475,0.378787878787879%,4,0%,0,1105,44.1628959276018%,488,55.8371040723982%,617,1012,26.7786561264822%,271,63.6363636363636%,644,9.58498023715415%,97,0%,0
"103101","Precinct 1-1*",1564,1060,68.6792452830189%,728,29.811320754717%,316,1.50943396226415%,16,0%,0,1087,33.2106715731371%,361,66.7893284268629%,726,1004,27.3904382470119%,275,70.2191235059761%,705,2.39043824701195%,24,0%,0
"103201","Precinct 2-1*",387,212,32.0754716981132%,68,67.9245283018868%,144,0%,0,0%,0,222,66.2162162162162%,147,33.7837837837838%,75,194,58.7628865979382%,114,38.659793814433%,75,2.57731958762887%,5,0%,0
"103202","Precinct 2-2*",944,550,47.0909090909091%,259,52.9090909090909%,291,0%,0,0%,0,550,55.4545454545455%,305,44.5454545454546%,245,544,47.7941176470588%,260,50.5514705882353%,275,1.65441176470588%,9,0%,0
"103301","Precinct 3-1*",1770,1199,70.7256046705588%,848,29.024186822352%,348,0.250208507089241%,3,0%,0,1212,31.9306930693069%,387,68.0693069306931%,825,1142,25.1313485113835%,287,73.2049036777583%,836,1.66374781085814%,19,0%,0
"103401","Precinct 4-1*",1247,733,41.2005457025921%,302,58.6630286493861%,430,0.136425648021828%,1,0%,0,764,61.1256544502618%,467,38.8743455497382%,297,730,52.4657534246575%,383,43.4246575342466%,317,4.10958904109589%,30,0%,0
"103501","Precinct 5-1*",1833,1233,75.9935117599351%,937,22.9521492295215%,283,1.05433901054339%,13,0%,0,1258,28.2193958664547%,355,71.7806041335453%,903,1192,23.238255033557%,277,73.741610738255%,879,3.02013422818792%,36,0%,0
"105101","Elydale*",957,446,50.8968609865471%,227,46.8609865470852%,209,1.79372197309417%,8,0.448430493273543%,2,413,49.1525423728814%,203,50.8474576271186%,210,323,76.4705882352941%,247,23.5294117647059%,76,0%,0,0%,0
"105102","Ewing",911,460,67.6086956521739%,311,32.3913043478261%,149,0%,0,0%,0,447,33.3333333333333%,149,66.6666666666667%,298,417,67.6258992805755%,282,32.3741007194245%,135,0%,0,0%,0
"105103","Rose Hill",1464,738,60.9756097560976%,450,39.0243902439024%,288,0%,0,0%,0,702,39.7435897435897%,279,60.2564102564103%,423,659,77.6934749620637%,512,22.3065250379363%,147,0%,0,0%,0
"105201","Blackwater*",312,157,56.0509554140127%,88,43.9490445859873%,69,0%,0,0%,0,158,49.3670886075949%,78,50.6329113924051%,80,153,88.2352941176471%,135,11.7647058823529%,18,0%,0,0%,0
"105202","Flatwoods",1110,655,65.9541984732824%,432,32.9770992366412%,216,0.916030534351145%,6,0.152671755725191%,1,638,36.5203761755486%,233,63.4796238244514%,405,603,73.4660033167496%,443,26.5339966832504%,160,0%,0,0%,0
"105203","North Jonesville",923,523,56.5965583173996%,296,43.0210325047801%,225,0.191204588910134%,1,0.191204588910134%,1,500,40.8%,204,59.2%,296,473,77.5898520084567%,367,22.4101479915433%,106,0%,0,0%,0
"105204","South Jonesville",987,583,50.9433962264151%,297,47.5128644939966%,277,1.02915951972556%,6,0.514579759862779%,3,571,47.9859894921191%,274,52.0140105078809%,297,537,77.4674115456238%,416,22.5325884543762%,121,0%,0,0%,0
"105301","Ben Hur",1005,601,55.2412645590682%,332,44.4259567387687%,267,0.166389351081531%,1,0.166389351081531%,1,584,41.2671232876712%,241,58.7328767123288%,343,563,72.4689165186501%,408,27.5310834813499%,155,0%,0,0%,0
"105302","West Pennington Gap",947,507,50.2958579881657%,255,49.112426035503%,249,0.591715976331361%,3,0%,0,511,44.4227005870842%,227,55.5772994129159%,284,488,75%,366,25%,122,0%,0,0%,0
"105303","Woodway",1158,674,50.2967359050445%,339,48.3679525222552%,326,0.445103857566766%,3,0.890207715133531%,6,667,43.6281859070465%,291,56.3718140929535%,376,616,72.8896103896104%,449,27.1103896103896%,167,0%,0,0%,0
"105401","Stickleyville",577,357,46.4985994397759%,166,53.5014005602241%,191,0%,0,0%,0,353,48.1586402266289%,170,51.8413597733711%,183,361,80.3324099722992%,290,19.6675900277008%,71,0%,0,0%,0
"105402","Jasper",371,212,42.9245283018868%,91,55.188679245283%,117,0%,0,1.88679245283019%,4,203,47.2906403940887%,96,52.7093596059113%,107,193,80.3108808290155%,155,19.6891191709845%,38,0%,0,0%,0
"105403","Seminary",453,281,56.5836298932384%,159,42.7046263345196%,120,0.711743772241993%,2,0%,0,275,40.3636363636364%,111,59.6363636363636%,164,256,73.046875%,187,26.953125%,69,0%,0,0%,0
"105404","Dryden",1241,670,51.6417910447761%,346,47.4626865671642%,318,0%,0,0.895522388059701%,6,549,35.7012750455373%,196,64.2987249544627%,353,611,82.3240589198036%,503,17.6759410801964%,108,0%,0,0%,0
"105501","Saint Charles",542,294,26.530612244898%,78,72.4489795918367%,213,0%,0,1.02040816326531%,3,285,68.7719298245614%,196,31.2280701754386%,89,272,93.75%,255,6.25%,17,0%,0,0%,0
"105502","Stone Creek",438,198,31.3131313131313%,62,67.1717171717172%,133,0%,0,1.51515151515152%,3,189,56.0846560846561%,106,43.9153439153439%,83,171,86.5497076023392%,148,13.4502923976608%,23,0%,0,0%,0
"105503","East Pennington Gap",940,513,51.2670565302144%,263,47.953216374269%,246,0%,0,0.779727095516569%,4,509,41.8467583497053%,213,58.1532416502947%,296,494,76.5182186234818%,378,23.4817813765182%,116,0%,0,0%,0
"105504","Robbins Chapel",242,125,56%,70,42.4%,53,1.6%,2,0%,0,118,38.9830508474576%,46,61.0169491525424%,72,113,79.6460176991151%,90,20.353982300885%,23,0%,0,0%,0
"105505","Keokee",357,197,18.2741116751269%,36,81.7258883248731%,161,0%,0,0%,0,190,73.6842105263158%,140,26.3157894736842%,50,173,91.9075144508671%,159,8.09248554913295%,14,0%,0,0%,0
"107101","Sanders Corner",4361,3310,61.2386706948641%,2027,36.9486404833837%,1223,1.29909365558912%,43,0.513595166163142%,17,3286,37.7054169202678%,1239,62.2945830797322%,2047,3038,0%,0,77.5510204081633%,2356,22.4489795918367%,682,0%,0
"107102","Ashburn Farm",6250,4299,58.6648057687834%,2522,39.544080018609%,1700,1.67480809490579%,72,0.116306117701791%,5,4258,40.2536402066698%,1714,59.7463597933302%,2544,3927,0%,0,72.0651897122485%,2830,27.9348102877515%,1097,0%,0
"107103","Guilford*",3195,1913,52.7966544694198%,1010,44.3282801881861%,848,2.61369576581286%,50,0.261369576581286%,5,1911,43.6420722135008%,834,56.3579277864992%,1077,1752,0%,0,81.4497716894977%,1427,18.5502283105023%,325,0%,0
"107104","Forest Ridge*",3665,2401,53.1445231153686%,1276,44.6064139941691%,1071,1.74927113702624%,42,0.499791753436068%,12,2394,44.6115288220551%,1068,55.3884711779449%,1326,2196,0%,0,80.1912568306011%,1761,19.8087431693989%,435,0%,0
"107201","Simpson*",4044,2626,56.3214013709063%,1479,41.3937547600914%,1087,1.94211728865194%,51,0.342726580350343%,9,2601,42.0607458669742%,1094,57.9392541330258%,1507,2330,0%,0,80.9871244635193%,1887,19.0128755364807%,443,0%,0
"107202","Middleburg",1283,817,52.8763769889841%,432,45.2876376988984%,370,1.71358629130967%,14,0.122399020807834%,1,829,50.5428226779252%,419,49.4571773220748%,410,709,0%,0,83.7799717912553%,594,16.2200282087447%,115,0%,0
"107203","St Louis*",1101,744,52.9569892473118%,394,43.010752688172%,320,4.03225806451613%,30,0%,0,749,52.6034712950601%,394,47.3965287049399%,355,660,0%,0,82.2727272727273%,543,17.7272727272727%,117,0%,0
"107204","Aldie",1520,1080,59.0740740740741%,638,37.5%,405,2.68518518518519%,29,0.740740740740741%,8,1073,40.5405405405405%,435,59.4594594594595%,638,1005,0%,0,86.5671641791045%,870,13.4328358208955%,135,0%,0
"107205","Arcola*",4928,3626,60.9762824048538%,2211,37.534473248759%,1361,1.18587975730833%,43,0.303364589078875%,11,3632,39.8127753303965%,1446,60.1872246696035%,2186,3260,0%,0,82.5766871165644%,2692,17.4233128834356%,568,0%,0
"107301","Purcellville",2594,1876,58.2089552238806%,1092,39.4456289978678%,740,2.02558635394456%,38,0.319829424307036%,6,1871,41.1010154997328%,769,58.8989845002672%,1102,1713,0%,0,87.0402802101576%,1491,12.9597197898424%,222,0%,0
"107302","Round Hill*",2218,1623,58.4719654959951%,949,38.0160197165742%,617,3.38878619839803%,55,0.123228589032656%,2,1625,40.6769230769231%,661,59.3230769230769%,964,1501,0%,0,86.2758161225849%,1295,13.7241838774151%,206,0%,0
"107303","Hillsboro*",1414,1050,60.0952380952381%,631,37.047619047619%,389,2.57142857142857%,27,0.285714285714286%,3,1050,40.0952380952381%,421,59.9047619047619%,629,964,0%,0,85.3734439834025%,823,14.6265560165975%,141,0%,0
"107304","Hamilton*",2820,2023,55.4127533366288%,1121,41.2753336628769%,835,3.11418685121107%,63,0.197726149283243%,4,2029,44.4061113849187%,901,55.5938886150813%,1128,1822,0%,0,86.3885839736553%,1574,13.6114160263447%,248,0%,0
"107305","Philomont",1313,949,58.1664910432034%,552,38.6722866174921%,367,2.84510010537408%,27,0.316122233930453%,3,959,42.1272158498436%,404,57.8727841501564%,555,858,0%,0,85.4312354312354%,733,14.5687645687646%,125,0%,0
"107401","Lovettsville*",2774,1994,53.9117352056168%,1075,42.2768304914744%,843,3.46038114343029%,69,0.351053159478435%,7,2003,43.4847728407389%,871,56.5152271592611%,1132,1797,0%,0,83.7506956037841%,1505,16.2493043962159%,292,0%,0
"107402","Waterford*",1648,1183,56.2975486052409%,666,41.0819949281488%,486,2.53592561284869%,30,0.084530853761623%,1,1189,44.5752733389403%,530,55.4247266610597%,659,1090,0%,0,83.2110091743119%,907,16.7889908256881%,183,0%,0
"107403","Lucketts",1170,799,61.3266583229036%,490,35.2941176470588%,282,3.12891113892365%,25,0.250312891113892%,2,807,38.2899628252788%,309,61.7100371747212%,498,734,0%,0,87.874659400545%,645,12.125340599455%,89,0%,0
"107404","Between The Hills*",284,200,59.5%,119,33.5%,67,7%,14,0%,0,206,42.2330097087379%,87,57.7669902912621%,119,179,0%,0,88.268156424581%,158,11.731843575419%,21,0%,0
"107405","Greenway*",3459,2436,58.743842364532%,1431,37.9720853858785%,925,2.42200328407225%,59,0.862068965517241%,21,2424,42.0792079207921%,1020,57.9207920792079%,1404,2177,0%,0,84.1984382177308%,1833,15.8015617822692%,344,0%,0
"107406","Balls Bluff",3064,2239,58.731576596695%,1315,38.9012952210808%,871,2.09915140687807%,47,0.267976775346137%,6,2227,39.2905253704535%,875,60.7094746295465%,1352,2017,0%,0,83.1432821021319%,1677,16.8567178978681%,340,0%,0
"107501","West Leesburg*",2377,1620,50.7407407407407%,822,46.6049382716049%,755,2.46913580246914%,40,0.185185185185185%,3,1642,49.0255785627284%,805,50.9744214372716%,837,1480,0%,0,83.7837837837838%,1240,16.2162162162162%,240,0%,0
"107502","East Leesburg*",3520,1887,48.3306836248013%,912,48.5426603073662%,916,2.54372019077901%,48,0.582935877053524%,11,1892,47.4101479915433%,897,52.5898520084567%,995,1707,0%,0,80.0820152314001%,1367,19.9179847685999%,340,0%,0
"107503","Dry Mill*",1341,939,55.1650692225772%,518,42.1725239616613%,396,2.34291799787007%,22,0.319488817891374%,3,943,43.2661717921527%,408,56.7338282078473%,535,865,0%,0,84.0462427745665%,727,15.9537572254335%,138,0%,0
"107504","Oakcrest*",2573,1634,54.9571603427173%,898,42.4112607099143%,693,2.01958384332925%,33,0.611995104039168%,10,1643,42.1789409616555%,693,57.8210590383445%,950,1482,0%,0,80.6342780026991%,1195,19.3657219973009%,287,0%,0
"107604","Sugarland North",3382,2364,54.8646362098139%,1297,43.0626057529611%,1018,1.77664974619289%,42,0.296108291032149%,7,2353,43.5189120271993%,1024,56.4810879728007%,1329,2158,0%,0,82.4374420759963%,1779,17.5625579240037%,379,0%,0
"107605","Sugarland South",2620,1685,51.9881305637982%,876,45.1632047477745%,761,2.19584569732938%,37,0.652818991097923%,11,1680,44.5238095238095%,748,55.4761904761905%,932,1533,0%,0,81.5394651011089%,1250,18.4605348988911%,283,0%,0
"107606","Seneca*",4146,2745,54.8269581056466%,1505,42.8779599271403%,1177,1.63934426229508%,45,0.655737704918033%,18,2721,43.4766629915472%,1183,56.5233370084528%,1538,2468,0%,0,80.9967585089141%,1999,19.0032414910859%,469,0%,0
"107607","Lowes Island*",3128,2261,58.2043343653251%,1316,40.2919062361787%,911,1.1499336576736%,26,0.353825740822645%,8,2259,41.2129260734838%,931,58.7870739265162%,1328,2011,0%,0,83.490800596718%,1679,16.5091994032819%,332,0%,0
"107701","Sully*",2347,1392,53.9511494252874%,751,43.3908045977011%,604,2.22701149425287%,31,0.431034482758621%,6,1387,43.4030281182408%,602,56.5969718817592%,785,1277,0%,0,81.5191855912294%,1041,18.4808144087706%,236,0%,0
"107702","Park View*",1280,873,53.6082474226804%,468,43.5280641466209%,380,2.74914089347079%,24,0.11454753722795%,1,860,44.1860465116279%,380,55.8139534883721%,480,804,0%,0,84.2039800995025%,677,15.7960199004975%,127,0%,0
"107703","Rolling Ridge*",4097,2633,52.3737181921762%,1379,44.7778199772123%,1179,2.46866691986327%,65,0.379794910748196%,10,2631,46.3702014443178%,1220,53.6297985556823%,1411,2372,0%,0,82.9679595278246%,1968,17.0320404721754%,404,0%,0
"107803","Farmwell Station*",4363,2702,59.40044411547%,1605,38.3049592894152%,1035,1.62842339008142%,44,0.666173205033309%,18,2684,40.6482861400894%,1091,59.3517138599106%,1593,2455,0%,0,80.3665987780041%,1973,19.6334012219959%,482,0%,0
"107804","Algonkian*",3296,2115,54.2789598108747%,1148,42.6477541371158%,902,2.64775413711584%,56,0.425531914893617%,9,2111,44.6707721459024%,943,55.3292278540976%,1168,1926,0%,0,80.4776739356179%,1550,19.5223260643821%,376,0%,0
"107805","Ashburn Village*",5059,3367,56.6973566973567%,1909,42.025542025542%,1415,1.06920106920107%,36,0.207900207900208%,7,3368,41.7755344418052%,1407,58.2244655581948%,1961,3019,0%,0,78.4696919509772%,2369,21.5303080490229%,650,0%,0
"107806","Potomac",4317,2891,54.7561397440332%,1583,42.9263230716015%,1241,1.72950536146662%,50,0.588031822898651%,17,2864,44.5879888268157%,1277,55.4120111731844%,1587,2617,0%,0,83.0722200993504%,2174,16.9277799006496%,443,0%,0
"107807","Cascades",3464,2295,54.161220043573%,1243,43.3115468409586%,994,2.0479302832244%,47,0.479302832244009%,11,2280,43.3333333333333%,988,56.6666666666667%,1292,2035,0%,0,78.7714987714988%,1603,21.2285012285012%,432,0%,0
"109101","Zion*",770,547,60.6946983546618%,332,35.8318098720293%,196,3.10786106032907%,17,0.36563071297989%,2,543,43.2780847145488%,235,56.7219152854512%,308,438,35.6164383561644%,156,64.3835616438356%,282,0%,0,0%,0
"109102","Mechanicsville",991,633,51.5007898894155%,326,45.3396524486572%,287,2.21169036334913%,14,0.947867298578199%,6,631,42.1553090332805%,266,57.8446909667195%,365,521,33.5892514395393%,175,66.4107485604607%,346,0%,0,0%,0
"109103","Trevilians",339,246,52.4390243902439%,129,43.9024390243903%,108,3.65853658536585%,9,0%,0,247,43.7246963562753%,108,56.2753036437247%,139,204,38.7254901960784%,79,61.2745098039216%,125,0%,0,0%,0
"109201","Louisa*",2047,1395,54.8387096774194%,765,43.8709677419355%,612,1.21863799283154%,17,0.0716845878136201%,1,1382,42.7641099855282%,591,57.2358900144718%,791,1158,39.5509499136442%,458,60.4490500863558%,700,0%,0,0%,0
"109301","Patrick Henry #1*",1086,761,34.5597897503285%,263,64.1261498028909%,488,0.525624178712221%,4,0.788436268068331%,6,768,63.28125%,486,36.71875%,282,618,62.9449838187702%,389,37.0550161812298%,229,0%,0,0%,0
"109302","Patrick Henry #2*",989,692,43.3526011560694%,300,52.6011560693642%,364,3.46820809248555%,24,0.578034682080925%,4,695,52.5179856115108%,365,47.4820143884892%,330,563,47.246891651865%,266,52.753108348135%,297,0%,0,0%,0
"109401","Mineral*",1482,1039,55.5341674687199%,577,43.1183830606352%,448,0.866217516843118%,9,0.481231953801732%,5,1050,43.047619047619%,452,56.952380952381%,598,855,39.2982456140351%,336,60.7017543859649%,519,0%,0,0%,0
"109402","Yanceyville*",506,339,42.4778761061947%,144,43.952802359882%,149,12.094395280236%,41,1.47492625368732%,5,329,53.1914893617021%,175,46.8085106382979%,154,271,50.1845018450184%,136,49.8154981549816%,135,0%,0,0%,0
"109501","Fredericks Hall",883,609,48.2758620689655%,294,51.0673234811166%,311,0.492610837438424%,3,0.164203612479475%,1,625,49.44%,309,50.56%,316,508,45.0787401574803%,229,54.9212598425197%,279,0%,0,0%,0
"109502","Cuckoo",1099,749,56.3417890520694%,422,38.9853137516689%,292,2.80373831775701%,21,1.86915887850467%,14,745,40.9395973154363%,305,59.0604026845638%,440,619,42.1647819063005%,261,57.8352180936995%,358,0%,0,0%,0
"109601","Bumpass*",943,644,70.0310559006211%,451,28.7267080745342%,185,0.15527950310559%,1,1.08695652173913%,7,647,30.2936630602782%,196,69.7063369397218%,451,545,29.1743119266055%,159,70.8256880733945%,386,0%,0,0%,0
"109602","Locust Creek*",1232,853,64.126611957796%,547,34.9355216881594%,298,0.82063305978898%,7,0.117233294255569%,1,852,33.4507042253521%,285,66.5492957746479%,567,755,32.4503311258278%,245,67.5496688741722%,510,0%,0,0%,0
"109701","Sheltons Mill*",1574,1131,62.5110521662246%,707,35.9858532272325%,407,1.14942528735632%,13,0.353669319186561%,4,1139,34.7673397717296%,396,65.2326602282704%,743,955,33.8219895287958%,323,66.1780104712042%,632,0%,0,0%,0
"109702","South Anna*",484,342,56.140350877193%,192,43.859649122807%,150,0%,0,0%,0,361,40.7202216066482%,147,59.2797783933518%,214,282,39.0070921985816%,110,60.9929078014184%,172,0%,0,0%,0
"111101","Plymouth",1046,678,70.6489675516224%,479,29.0560471976401%,197,0.294985250737463%,2,0%,0,703,28.8762446657183%,203,71.1237553342816%,500,646,15.3250773993808%,99,0%,0,0.619195046439629%,4,84.0557275541796%,543
"111201","Brown's Store",1024,742,70.0808625336927%,520,29.9191374663073%,222,0%,0,0%,0,750,32.4%,243,67.6%,507,689,17.5616835994194%,121,0%,0,0.870827285921625%,6,81.5674891146589%,562
"111301","Parham's Store",510,343,60.932944606414%,209,39.067055393586%,134,0%,0,0%,0,351,43.3048433048433%,152,56.6951566951567%,199,328,31.7073170731707%,104,0%,0,0%,0,68.2926829268293%,224
"111302","Mccoy Ghee's Store",608,367,29.1553133514986%,107,70.8446866485014%,260,0%,0,0%,0,367,70.5722070844687%,259,29.4277929155313%,108,352,64.7727272727273%,228,0%,0,0.284090909090909%,1,34.9431818181818%,123
"111401","Arrowhead Gun Club*",354,229,68.5589519650655%,157,31.4410480349345%,72,0%,0,0%,0,231,32.034632034632%,74,67.965367965368%,157,220,22.7272727272727%,50,0%,0,0%,0,77.2727272727273%,170
"111402","Pleasant Grove*",635,420,59.7619047619048%,251,40%,168,0.238095238095238%,1,0%,0,427,37.9391100702576%,162,62.0608899297424%,265,409,25.4278728606357%,104,0%,0,1.22249388753056%,5,73.3496332518338%,300
"111501","Reedy Creek",310,194,56.1855670103093%,109,43.8144329896907%,85,0%,0,0%,0,199,39.6984924623116%,79,60.3015075376884%,120,194,27.8350515463918%,54,0%,0,0%,0,72.1649484536083%,140
"111502","Peoples Community Center",589,372,25.8064516129032%,96,73.6559139784946%,274,0.268817204301075%,1,0.268817204301075%,1,378,72.4867724867725%,274,27.5132275132275%,104,367,64.0326975476839%,235,0%,0,0.817438692098093%,3,35.149863760218%,129
"111601","Hound's Creek*",907,575,38.2608695652174%,220,61.7391304347826%,355,0%,0,0%,0,583,63.9794168096055%,373,36.0205831903945%,210,542,54.4280442804428%,295,0%,0,0.55350553505535%,3,45.0184501845019%,244
"111701","Meherrin Fire Dept*",451,280,53.5714285714286%,150,44.6428571428571%,125,0%,0,1.78571428571429%,5,296,43.5810810810811%,129,56.4189189189189%,167,276,30.0724637681159%,83,0%,0,0.36231884057971%,1,69.5652173913043%,192
"111702","Courthouse*",502,334,62.874251497006%,210,35.9281437125748%,120,0%,0,1.19760479041916%,4,345,35.6521739130435%,123,64.3478260869565%,222,320,25.3125%,81,0%,0,0.3125%,1,74.375%,238
"113001","Oak Park",728,526,53.4220532319392%,281,40.8745247148289%,215,3.99239543726236%,21,1.71102661596958%,9,514,44.3579766536965%,228,55.6420233463035%,286,408,38.9705882352941%,159,61.0294117647059%,249,0%,0,0%,0
"113002","Radiant*",957,663,51.8853695324284%,344,43.8914027149321%,291,2.11161387631976%,14,2.11161387631976%,14,664,46.0843373493976%,306,53.9156626506024%,358,546,45.2380952380952%,247,54.7619047619048%,299,0%,0,0%,0
"113003","Rochelle",522,395,65.3164556962025%,258,32.1518987341772%,127,1.0126582278481%,4,1.51898734177215%,6,393,32.824427480916%,129,67.175572519084%,264,341,28.4457478005865%,97,71.5542521994135%,244,0%,0,0%,0
"113004","Graves Mill",70,54,68.5185185185185%,37,25.9259259259259%,14,5.55555555555556%,3,0%,0,55,38.1818181818182%,21,61.8181818181818%,34,49,24.4897959183673%,12,75.5102040816327%,37,0%,0,0%,0
"113005","Madison",1513,1100,59.7272727272727%,657,36.8181818181818%,405,2.54545454545455%,28,0.909090909090909%,10,1099,39.3994540491356%,433,60.6005459508644%,666,916,35.1528384279476%,322,64.8471615720524%,594,0%,0,0%,0
"113006","Wolftown",762,571,52.7145359019264%,301,41.6812609457093%,238,2.97723292469352%,17,2.62697022767075%,15,573,46.5968586387435%,267,53.4031413612565%,306,472,42.5847457627119%,201,57.4152542372881%,271,0%,0,0%,0
"113007","Brightwood",1234,898,64.5879732739421%,580,32.0712694877506%,288,2.11581291759465%,19,1.22494432071269%,11,886,31.3769751693002%,278,68.6230248306998%,608,761,27.8580814717477%,212,72.1419185282523%,549,0%,0,0%,0
"113008","Criglersville",714,503,62.8230616302187%,316,33.3996023856859%,168,2.38568588469185%,12,1.39165009940358%,7,505,35.8415841584158%,181,64.1584158415842%,324,438,34.9315068493151%,153,65.0684931506849%,285,0%,0,0%,0
